district,district_name,school,school_name,alternative_school,school_year,student_group,students_iss,students_suspended,students_expelled,students_placed_in_alternative_school,students_committed_zero_tolerance,students_total,percent_iss,percent_suspended,percent_expelled,percent_placed_in_alternative_school,percent_committed_zero_tolerance
190,Davidson County,750,Smith Springs Elementary School,No,2020,English Language Learner,0,0,0,0,0,145,0,0,0,0,0
190,Davidson County,750,Smith Springs Elementary School,No,2020,Student with Disabilities,0,0,0,0,0,81,0,0,0,0,0
190,Davidson County,755,Waverly-Belmont Elementary School,No,2020,Black/Hispanic/Native American,0,7,0,0,1,268,0,2.6,0,0,0.4
190,Davidson County,755,Waverly-Belmont Elementary School,No,2020,Economically Disadvantaged,0,6,0,0,1,166,0,3.6,0,0,0.6
190,Davidson County,755,Waverly-Belmont Elementary School,No,2020,English Language Learner,0,0,0,0,0,8,0,0,0,0,0
190,Davidson County,755,Waverly-Belmont Elementary School,No,2020,Student with Disabilities,0,2,0,0,1,77,0,2.6,0,0,1.3
190,Davidson County,8001,Smithson Craighead Academy,No,2020,Black/Hispanic/Native American,0,0,0,0,0,230,0,0,0,0,0
190,Davidson County,8001,Smithson Craighead Academy,No,2020,Economically Disadvantaged,0,1,0,0,1,139,0,0.7,0,0,0.7
190,Davidson County,8001,Smithson Craighead Academy,No,2020,English Language Learner,0,0,0,0,0,66,0,0,0,0,0
190,Davidson County,8001,Smithson Craighead Academy,No,2020,Student with Disabilities,0,0,0,0,0,34,0,0,0,0,0
190,Davidson County,8002,KIPP Academy Nashville,No,2020,Black/Hispanic/Native American,10,79,0,0,1,401,2.5,19.7,0,0,0.2
190,Davidson County,8002,KIPP Academy Nashville,No,2020,Economically Disadvantaged,7,51,0,0,1,254,2.8,20.1,0,0,0.4
190,Davidson County,8002,KIPP Academy Nashville,No,2020,English Language Learner,1,7,0,0,0,53,1.9,13.2,0,0,0
190,Davidson County,8002,KIPP Academy Nashville,No,2020,Student with Disabilities,2,22,0,0,1,55,3.6,40,0,0,1.8
190,Davidson County,8003,Lead Academy,No,2020,Black/Hispanic/Native American,6,38,0,1,6,463,1.3,8.2,0,0.2,1.3
190,Davidson County,8003,Lead Academy,No,2020,Economically Disadvantaged,6,30,0,1,6,281,2.1,10.7,0,0.4,2.1
190,Davidson County,8003,Lead Academy,No,2020,English Language Learner,1,10,0,0,1,137,0.7,7.3,0,0,0.7
190,Davidson County,8003,Lead Academy,No,2020,Student with Disabilities,1,9,0,0,1,60,1.7,15,0,0,1.7
190,Davidson County,8005,Liberty Collegiate Academy,No,2020,Black/Hispanic/Native American,0,47,0,0,0,454,0,10.4,0,0,0
190,Davidson County,8005,Liberty Collegiate Academy,No,2020,Economically Disadvantaged,0,24,0,0,0,243,0,9.9,0,0,0
190,Davidson County,8005,Liberty Collegiate Academy,No,2020,English Language Learner,0,3,0,0,0,87,0,3.4,0,0,0
190,Davidson County,8005,Liberty Collegiate Academy,No,2020,Student with Disabilities,0,7,0,0,0,59,0,11.9,0,0,0
190,Davidson County,8006,STEM Prep Academy,No,2020,Black/Hispanic/Native American,0,14,0,0,0,368,0,3.8,0,0,0
190,Davidson County,8006,STEM Prep Academy,No,2020,Economically Disadvantaged,0,8,0,0,0,269,0,3,0,0,0
190,Davidson County,8006,STEM Prep Academy,No,2020,English Language Learner,0,8,0,0,0,177,0,4.5,0,0,0
190,Davidson County,8006,STEM Prep Academy,No,2020,Student with Disabilities,0,3,0,0,0,51,0,5.9,0,0,0
190,Davidson County,8008,Nashville Prep,No,2020,Black/Hispanic/Native American,0,46,0,0,3,339,0,13.6,0,0,0.9
190,Davidson County,8008,Nashville Prep,No,2020,Economically Disadvantaged,0,38,0,0,3,223,0,17,0,0,1.3
190,Davidson County,8008,Nashville Prep,No,2020,English Language Learner,0,2,0,0,0,50,0,4,0,0,0
190,Davidson County,8008,Nashville Prep,No,2020,Student with Disabilities,0,17,0,0,3,52,0,32.7,0,0,5.8
190,Davidson County,8009,East End Preparatory School,No,2020,Black/Hispanic/Native American,0,137,0,1,3,886,0,15.5,0,0.1,0.3
190,Davidson County,8009,East End Preparatory School,No,2020,Economically Disadvantaged,0,82,0,1,2,504,0,16.3,0,0.2,0.4
190,Davidson County,8009,East End Preparatory School,No,2020,English Language Learner,0,1,0,0,0,35,0,2.9,0,0,0
190,Davidson County,8009,East End Preparatory School,No,2020,Student with Disabilities,0,19,0,0,0,101,0,18.8,0,0,0
190,Davidson County,8010,LEAD Cameron,No,2020,Black/Hispanic/Native American,32,59,1,3,5,832,3.8,7.1,0.1,0.4,0.6
190,Davidson County,8010,LEAD Cameron,No,2020,Economically Disadvantaged,22,39,1,0,0,510,4.3,7.6,0.2,0,0
190,Davidson County,8010,LEAD Cameron,No,2020,English Language Learner,8,15,1,1,1,379,2.1,4,0.3,0.3,0.3
190,Davidson County,8010,LEAD Cameron,No,2020,Student with Disabilities,4,11,0,0,0,94,4.3,11.7,0,0,0
190,Davidson County,8011,KIPP Nashville Collegiate High School,No,2020,Black/Hispanic/Native American,0,89,2,0,2,474,0,18.8,0.4,0,0.4
190,Davidson County,8011,KIPP Nashville Collegiate High School,No,2020,Economically Disadvantaged,0,52,1,0,2,235,0,22.1,0.4,0,0.9
190,Davidson County,8011,KIPP Nashville Collegiate High School,No,2020,English Language Learner,0,5,0,0,0,38,0,13.2,0,0,0
190,Davidson County,8011,KIPP Nashville Collegiate High School,No,2020,Student with Disabilities,0,24,0,0,0,67,0,35.8,0,0,0
190,Davidson County,8012,Knowledge Academy,No,2020,Black/Hispanic/Native American,0,6,0,0,0,210,0,2.9,0,0,0
190,Davidson County,8012,Knowledge Academy,No,2020,Economically Disadvantaged,0,3,0,0,0,87,0,3.4,0,0,0
190,Davidson County,8012,Knowledge Academy,No,2020,English Language Learner,0,1,0,0,0,53,0,1.9,0,0,0
190,Davidson County,8012,Knowledge Academy,No,2020,Student with Disabilities,0,3,0,0,0,34,0,8.8,0,0,0
190,Davidson County,8013,LEAD Southeast,No,2020,Black/Hispanic/Native American,26,38,1,2,3,584,4.5,6.5,0.2,0.3,0.5
190,Davidson County,8013,LEAD Southeast,No,2020,Economically Disadvantaged,17,26,0,2,2,357,4.8,7.3,0,0.6,0.6
190,Davidson County,8013,LEAD Southeast,No,2020,English Language Learner,20,21,0,1,1,226,8.8,9.3,0,0.4,0.4
190,Davidson County,8013,LEAD Southeast,No,2020,Student with Disabilities,10,10,1,0,1,83,12,12,1.2,0,1.2
190,Davidson County,8042,KIPP Nashville College Prep,No,2020,Black/Hispanic/Native American,0,76,0,0,1,437,0,17.4,0,0,0.2
190,Davidson County,8042,KIPP Nashville College Prep,No,2020,Economically Disadvantaged,0,54,0,0,1,254,0,21.3,0,0,0.4
190,Davidson County,8042,KIPP Nashville College Prep,No,2020,English Language Learner,0,1,0,0,0,18,0,5.6,0,0,0
190,Davidson County,8042,KIPP Nashville College Prep,No,2020,Student with Disabilities,0,20,0,0,0,65,0,30.8,0,0,0
190,Davidson County,8044,Nashville Classical,No,2020,Black/Hispanic/Native American,7,6,0,1,1,359,1.9,1.7,0,0.3,0.3
190,Davidson County,8044,Nashville Classical,No,2020,Economically Disadvantaged,6,3,0,0,0,205,2.9,1.5,0,0,0
190,Davidson County,8044,Nashville Classical,No,2020,English Language Learner,0,0,0,0,0,11,0,0,0,0,0
190,Davidson County,8044,Nashville Classical,No,2020,Student with Disabilities,2,2,0,0,0,62,3.2,3.2,0,0,0
190,Davidson County,8045,Valor Flagship Academy,No,2020,Black/Hispanic/Native American,0,14,0,1,0,383,0,3.7,0,0.3,0
190,Davidson County,8045,Valor Flagship Academy,No,2020,Economically Disadvantaged,0,19,0,1,0,322,0,5.9,0,0.3,0
190,Davidson County,8045,Valor Flagship Academy,No,2020,English Language Learner,0,0,0,0,0,73,0,0,0,0,0
190,Davidson County,8045,Valor Flagship Academy,No,2020,Student with Disabilities,0,4,0,0,1,99,0,4,0,0,1
190,Davidson County,8046,Purpose Prep,No,2020,Black/Hispanic/Native American,0,7,0,0,0,385,0,1.8,0,0,0
190,Davidson County,8046,Purpose Prep,No,2020,Economically Disadvantaged,0,3,0,0,0,196,0,1.5,0,0,0
190,Davidson County,8046,Purpose Prep,No,2020,English Language Learner,0,0,0,0,0,17,0,0,0,0,0
190,Davidson County,8046,Purpose Prep,No,2020,Student with Disabilities,0,2,0,0,0,26,0,7.7,0,0,0
190,Davidson County,8048,Intrepid College Preparatory Charter School,No,2020,Black/Hispanic/Native American,0,87,2,2,1,777,0,11.2,0.3,0.3,0.1
190,Davidson County,8048,Intrepid College Preparatory Charter School,No,2020,Economically Disadvantaged,0,39,1,0,0,298,0,13.1,0.3,0,0
190,Davidson County,8048,Intrepid College Preparatory Charter School,No,2020,English Language Learner,0,22,0,1,0,183,0,12,0,0.5,0
190,Davidson County,8048,Intrepid College Preparatory Charter School,No,2020,Student with Disabilities,0,16,0,0,0,77,0,20.8,0,0,0
190,Davidson County,8050,Rocketship Nashville Northeast Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,569,0,0,0,0,0
190,Davidson County,8050,Rocketship Nashville Northeast Elementary,No,2020,Economically Disadvantaged,0,0,0,0,0,456,0,0,0,0,0
190,Davidson County,8050,Rocketship Nashville Northeast Elementary,No,2020,English Language Learner,0,0,0,0,0,101,0,0,0,0,0
190,Davidson County,8050,Rocketship Nashville Northeast Elementary,No,2020,Student with Disabilities,0,0,0,0,0,84,0,0,0,0,0
190,Davidson County,8055,Nashville Academy of Computer Science,No,2020,Black/Hispanic/Native American,0,37,0,0,0,285,0,13,0,0,0
190,Davidson County,8055,Nashville Academy of Computer Science,No,2020,Economically Disadvantaged,0,36,0,0,0,216,0,16.7,0,0,0
190,Davidson County,8055,Nashville Academy of Computer Science,No,2020,English Language Learner,0,2,0,0,0,11,0,18.2,0,0,0
190,Davidson County,8055,Nashville Academy of Computer Science,No,2020,Student with Disabilities,0,14,0,0,0,60,0,23.3,0,0,0
190,Davidson County,8060,Explore Community School,No,2020,Black/Hispanic/Native American,0,0,0,0,0,310,0,0,0,0,0
190,Davidson County,8060,Explore Community School,No,2020,Economically Disadvantaged,0,0,0,0,0,252,0,0,0,0,0
190,Davidson County,8060,Explore Community School,No,2020,English Language Learner,0,0,0,0,0,10,0,0,0,0,0
190,Davidson County,8060,Explore Community School,No,2020,Student with Disabilities,0,0,0,0,0,64,0,0,0,0,0
190,Davidson County,8065,Knowledge Academies High School,No,2020,Black/Hispanic/Native American,0,11,0,0,1,247,0,4.5,0,0,0.4
190,Davidson County,8065,Knowledge Academies High School,No,2020,Economically Disadvantaged,0,4,0,0,0,104,0,3.8,0,0,0
190,Davidson County,8065,Knowledge Academies High School,No,2020,English Language Learner,0,1,0,0,0,42,0,2.4,0,0,0
190,Davidson County,8065,Knowledge Academies High School,No,2020,Student with Disabilities,0,4,0,0,0,35,0,11.4,0,0,0
190,Davidson County,8070,Rocketship United,No,2020,Black/Hispanic/Native American,0,0,0,0,0,567,0,0,0,0,0
190,Davidson County,8070,Rocketship United,No,2020,Economically Disadvantaged,0,1,0,0,0,329,0,0.3,0,0,0
190,Davidson County,8070,Rocketship United,No,2020,English Language Learner,0,0,0,0,0,254,0,0,0,0,0
190,Davidson County,8070,Rocketship United,No,2020,Student with Disabilities,0,0,0,0,0,68,0,0,0,0,0
190,Davidson County,8075,STEM Prep High School,No,2020,Black/Hispanic/Native American,0,10,0,1,6,412,0,2.4,0,0.2,1.5
190,Davidson County,8075,STEM Prep High School,No,2020,Economically Disadvantaged,0,5,0,1,3,210,0,2.4,0,0.5,1.4
190,Davidson County,8075,STEM Prep High School,No,2020,English Language Learner,0,5,0,1,3,116,0,4.3,0,0.9,2.6
190,Davidson County,8075,STEM Prep High School,No,2020,Student with Disabilities,0,2,0,1,2,36,0,5.6,0,2.8,5.6
190,Davidson County,8080,Valor Voyager Academy,No,2020,Black/Hispanic/Native American,0,4,0,0,0,235,0,1.7,0,0,0
190,Davidson County,8080,Valor Voyager Academy,No,2020,Economically Disadvantaged,0,4,0,0,0,161,0,2.5,0,0,0
190,Davidson County,8080,Valor Voyager Academy,No,2020,English Language Learner,0,0,0,0,0,55,0,0,0,0,0
190,Davidson County,8080,Valor Voyager Academy,No,2020,Student with Disabilities,0,3,0,0,0,62,0,4.8,0,0,0
190,Davidson County,8085,KIPP Nashville College Prep Elementary,No,2020,Black/Hispanic/Native American,0,45,0,0,1,413,0,10.9,0,0,0.2
190,Davidson County,8085,KIPP Nashville College Prep Elementary,No,2020,Economically Disadvantaged,0,36,0,0,0,291,0,12.4,0,0,0
190,Davidson County,8085,KIPP Nashville College Prep Elementary,No,2020,English Language Learner,0,1,0,0,0,21,0,4.8,0,0,0
190,Davidson County,8085,KIPP Nashville College Prep Elementary,No,2020,Student with Disabilities,0,13,0,0,0,43,0,30.2,0,0,0
190,Davidson County,8090,Strive Collegiate Academy,No,2020,Black/Hispanic/Native American,0,14,0,0,2,333,0,4.2,0,0,0.6
190,Davidson County,8090,Strive Collegiate Academy,No,2020,Economically Disadvantaged,0,12,0,0,3,176,0,6.8,0,0,1.7
190,Davidson County,8090,Strive Collegiate Academy,No,2020,English Language Learner,0,1,0,0,0,50,0,2,0,0,0
190,Davidson County,8090,Strive Collegiate Academy,No,2020,Student with Disabilities,0,6,0,0,1,60,0,10,0,0,1.7
190,Davidson County,8095,KIPP Academy Nashville Elementary School,No,2020,Black/Hispanic/Native American,0,38,0,0,9,478,0,7.9,0,0,1.9
190,Davidson County,8095,KIPP Academy Nashville Elementary School,No,2020,Economically Disadvantaged,0,39,0,0,10,450,0,8.7,0,0,2.2
190,Davidson County,8095,KIPP Academy Nashville Elementary School,No,2020,English Language Learner,0,1,0,0,1,13,0,7.7,0,0,7.7
190,Davidson County,8095,KIPP Academy Nashville Elementary School,No,2020,Student with Disabilities,0,9,0,0,5,71,0,12.7,0,0,7
190,Davidson County,8100,RePublic High School,No,2020,Black/Hispanic/Native American,0,79,1,5,6,732,0,10.8,0.1,0.7,0.8
190,Davidson County,8100,RePublic High School,No,2020,Economically Disadvantaged,0,45,1,4,5,378,0,11.9,0.3,1.1,1.3
190,Davidson County,8100,RePublic High School,No,2020,English Language Learner,0,0,0,0,0,65,0,0,0,0,0
190,Davidson County,8100,RePublic High School,No,2020,Student with Disabilities,0,20,0,1,2,102,0,19.6,0,1,2
190,Davidson County,8105,KA @ The Crossings,No,2020,Black/Hispanic/Native American,0,9,0,0,0,194,0,4.6,0,0,0
190,Davidson County,8105,KA @ The Crossings,No,2020,Economically Disadvantaged,0,5,0,0,0,102,0,4.9,0,0,0
190,Davidson County,8105,KA @ The Crossings,No,2020,English Language Learner,0,4,0,0,0,50,0,8,0,0,0
190,Davidson County,8105,KA @ The Crossings,No,2020,Student with Disabilities,0,1,0,0,0,22,0,4.5,0,0,0
190,Davidson County,,,,2020,Black/Hispanic/Native American,3292,5066,147,284,362,62335,5.3,8.1,0.2,0.5,0.6
190,Davidson County,,,,2020,Economically Disadvantaged,2374,3699,117,231,273,39927,5.9,9.3,0.3,0.6,0.7
190,Davidson County,,,,2020,English Language Learner,819,784,28,29,53,17667,4.6,4.4,0.2,0.2,0.3
190,Davidson County,,,,2020,Student with Disabilities,738,1299,37,84,134,11233,6.6,11.6,0.3,0.7,1.2
200,Decatur County,3,Riverside High School,No,2020,Black/Hispanic/Native American,1,0,0,1,0,46,2.2,0,0,2.2,0
200,Decatur County,3,Riverside High School,No,2020,Economically Disadvantaged,9,0,0,1,0,212,4.2,0,0,0.5,0
200,Decatur County,3,Riverside High School,No,2020,English Language Learner,0,0,0,0,0,2,0,0,0,0,0
200,Decatur County,3,Riverside High School,No,2020,Student with Disabilities,6,0,0,0,0,73,8.2,0,0,0,0
200,Decatur County,5,Decaturville Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,18,0,0,0,0,0
200,Decatur County,5,Decaturville Elementary,No,2020,Economically Disadvantaged,0,0,0,0,0,89,0,0,0,0,0
200,Decatur County,5,Decaturville Elementary,No,2020,Student with Disabilities,0,0,0,0,0,53,0,0,0,0,0
200,Decatur County,10,Parsons Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,46,0,0,0,0,0
200,Decatur County,10,Parsons Elementary,No,2020,Economically Disadvantaged,0,0,0,0,0,180,0,0,0,0,0
200,Decatur County,10,Parsons Elementary,No,2020,English Language Learner,0,0,0,0,0,5,0,0,0,0,0
200,Decatur County,10,Parsons Elementary,No,2020,Student with Disabilities,0,0,0,0,0,91,0,0,0,0,0
200,Decatur County,20,Decatur County Middle School,No,2020,Black/Hispanic/Native American,5,0,0,0,0,47,10.6,0,0,0,0
200,Decatur County,20,Decatur County Middle School,No,2020,Economically Disadvantaged,24,0,0,0,0,207,11.6,0,0,0,0
200,Decatur County,20,Decatur County Middle School,No,2020,English Language Learner,0,0,0,0,0,1,0,0,0,0,0
200,Decatur County,20,Decatur County Middle School,No,2020,Student with Disabilities,9,1,0,0,0,57,15.8,1.8,0,0,0
200,Decatur County,,,,2020,Black/Hispanic/Native American,6,0,0,1,0,157,3.8,0,0,0.6,0
200,Decatur County,,,,2020,Economically Disadvantaged,33,0,0,1,0,688,4.8,0,0,0.1,0
200,Decatur County,,,,2020,English Language Learner,,,,,,,,,,,
200,Decatur County,,,,2020,Student with Disabilities,15,1,0,0,0,272,5.5,0.4,0,0,0
210,DeKalb County,25,De Kalb County High School,No,2020,Black/Hispanic/Native American,0,7,0,5,0,133,0,5.3,0,3.8,0
210,DeKalb County,25,De Kalb County High School,No,2020,Economically Disadvantaged,0,22,0,13,3,294,0,7.5,0,4.4,1
210,DeKalb County,25,De Kalb County High School,No,2020,English Language Learner,0,1,0,0,0,25,0,4,0,0,0
210,DeKalb County,25,De Kalb County High School,No,2020,Student with Disabilities,0,12,0,5,0,121,0,9.9,0,4.1,0
210,DeKalb County,37,DeKalb Middle School,No,2020,Black/Hispanic/Native American,0,3,0,3,0,120,0,2.5,0,2.5,0
210,DeKalb County,37,DeKalb Middle School,No,2020,Economically Disadvantaged,1,9,0,6,0,263,0.4,3.4,0,2.3,0
210,DeKalb County,37,DeKalb Middle School,No,2020,English Language Learner,0,2,0,1,0,21,0,9.5,0,4.8,0
210,DeKalb County,37,DeKalb Middle School,No,2020,Student with Disabilities,1,6,0,0,0,97,1,6.2,0,0,0
210,DeKalb County,40,Northside Elementary,No,2020,Black/Hispanic/Native American,0,1,0,0,0,154,0,0.6,0,0,0
210,DeKalb County,40,Northside Elementary,No,2020,Economically Disadvantaged,6,3,0,0,0,273,2.2,1.1,0,0,0
210,DeKalb County,40,Northside Elementary,No,2020,English Language Learner,0,1,0,0,0,66,0,1.5,0,0,0
210,DeKalb County,40,Northside Elementary,No,2020,Student with Disabilities,2,3,0,0,0,100,2,3,0,0,0
210,DeKalb County,45,Smithville Elementary,No,2020,Black/Hispanic/Native American,1,0,0,0,0,95,1.1,0,0,0,0
210,DeKalb County,45,Smithville Elementary,No,2020,Economically Disadvantaged,2,4,0,0,0,239,0.8,1.7,0,0,0
210,DeKalb County,45,Smithville Elementary,No,2020,English Language Learner,0,0,0,0,0,55,0,0,0,0,0
210,DeKalb County,45,Smithville Elementary,No,2020,Student with Disabilities,2,2,0,0,0,107,1.9,1.9,0,0,0
210,DeKalb County,50,DeKalb West Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,25,0,0,0,0,0
210,DeKalb County,50,DeKalb West Elementary,No,2020,Economically Disadvantaged,0,2,1,1,0,143,0,1.4,0.7,0.7,0
210,DeKalb County,50,DeKalb West Elementary,No,2020,English Language Learner,0,0,0,0,0,2,0,0,0,0,0
210,DeKalb County,50,DeKalb West Elementary,No,2020,Student with Disabilities,0,1,0,0,0,62,0,1.6,0,0,0
210,DeKalb County,,,,2020,Black/Hispanic/Native American,1,11,0,8,0,527,0.2,2.1,0,1.5,0
210,DeKalb County,,,,2020,Economically Disadvantaged,9,40,1,20,3,1207,0.7,3.3,0.1,1.7,0.2
210,DeKalb County,,,,2020,English Language Learner,0,4,0,1,0,169,0,2.4,0,0.6,0
210,DeKalb County,,,,2020,Student with Disabilities,5,24,0,5,0,487,1,4.9,0,1,0
220,Dickson County,5,Stuart Burns Elementary,No,2020,Black/Hispanic/Native American,7,2,0,0,0,84,8.3,2.4,0,0,0
220,Dickson County,5,Stuart Burns Elementary,No,2020,Economically Disadvantaged,10,3,0,0,0,132,7.6,2.3,0,0,0
220,Dickson County,5,Stuart Burns Elementary,No,2020,English Language Learner,2,0,0,0,0,32,6.2,0,0,0,0
220,Dickson County,5,Stuart Burns Elementary,No,2020,Student with Disabilities,8,5,0,0,0,120,6.7,4.2,0,0,0
220,Dickson County,7,Charlotte Elementary,No,2020,Black/Hispanic/Native American,4,3,0,0,0,62,6.5,4.8,0,0,0
220,Dickson County,7,Charlotte Elementary,No,2020,Economically Disadvantaged,8,4,0,0,0,135,5.9,3,0,0,0
220,Dickson County,7,Charlotte Elementary,No,2020,English Language Learner,0,0,0,0,0,8,0,0,0,0,0
220,Dickson County,7,Charlotte Elementary,No,2020,Student with Disabilities,8,8,0,0,0,137,5.8,5.8,0,0,0
220,Dickson County,8,Centennial Elementary,No,2020,Black/Hispanic/Native American,1,1,0,0,0,77,1.3,1.3,0,0,0
220,Dickson County,8,Centennial Elementary,No,2020,Economically Disadvantaged,8,1,0,0,0,180,4.4,0.6,0,0,0
220,Dickson County,8,Centennial Elementary,No,2020,English Language Learner,0,0,0,0,0,4,0,0,0,0,0
220,Dickson County,8,Centennial Elementary,No,2020,Student with Disabilities,2,1,0,0,0,110,1.8,0.9,0,0,0
220,Dickson County,10,New Directions Academy,No,2020,Black/Hispanic/Native American,1,2,0,0,0,19,5.3,10.5,0,0,0
220,Dickson County,10,New Directions Academy,No,2020,Economically Disadvantaged,4,8,0,0,0,39,10.3,20.5,0,0,0
220,Dickson County,10,New Directions Academy,No,2020,English Language Learner,0,1,0,0,0,2,0,50,0,0,0
220,Dickson County,10,New Directions Academy,No,2020,Student with Disabilities,4,11,0,0,0,37,10.8,29.7,0,0,0
220,Dickson County,15,Charlotte Middle School,No,2020,Black/Hispanic/Native American,6,1,0,0,0,38,15.8,2.6,0,0,0
220,Dickson County,15,Charlotte Middle School,No,2020,Economically Disadvantaged,17,2,0,0,0,143,11.9,1.4,0,0,0
