year,system,system_name,subject,grade,student_group,valid_tests,n_below,n_approaching,n_met_expectations,n_exceeded_expectations,pct_below,pct_approaching,pct_met_expectations,pct_exceeded_expectations,pct_met_exceeded
2022,300,Greene County,Social Studies,6th through 8th,Black/Hispanic/Native American,118,30,37,45,6,25.4,31.4,38.1,5.1,43.2
2022,300,Greene County,Social Studies,6th through 8th,Economically Disadvantaged,344,90,125,117,12,26.2,36.3,34,3.5,37.5
2022,300,Greene County,Social Studies,6th through 8th,English Learners with Transitional 1-4,32,9,12,10,1,28.1,37.5,31.3,3.1,34.4
2022,300,Greene County,Social Studies,6th through 8th,Students with Disabilities,156,78,58,18,2,50,37.2,11.5,1.3,12.8
2022,300,Greene County,Social Studies,6th through 8th,Super Subgroup,507,141,191,156,19,27.8,37.7,30.8,3.7,34.5
2022,300,Greene County,US History,9th through 12th,All Students,5,*,*,*,*,*,*,*,*,*
2022,300,Greene County,US History,9th through 12th,Economically Disadvantaged,3,*,*,*,*,*,*,*,*,*
2022,300,Greene County,US History,9th through 12th,Students with Disabilities,4,*,*,*,*,*,*,*,*,*
2022,300,Greene County,US History,9th through 12th,Super Subgroup,5,*,*,*,*,*,*,*,*,*
2022,301,Greeneville,Biology I,9th through 12th,All Students,225,47,77,91,10,21,34.2,40.4,4.4,44.9
2022,301,Greeneville,Biology I,9th through 12th,Black/Hispanic/Native American,42,13,16,11,2,30.9,38.1,26.2,4.8,31
2022,301,Greeneville,Biology I,9th through 12th,Economically Disadvantaged,59,**,**,**,**,**,**,**,**,30.5
2022,301,Greeneville,Biology I,9th through 12th,English Learners with Transitional 1-4,3,*,*,*,*,*,*,*,*,*
2022,301,Greeneville,Biology I,9th through 12th,Students with Disabilities,29,**,**,**,**,**,**,**,**,6.9
2022,301,Greeneville,Biology I,9th through 12th,Super Subgroup,96,36,33,25,2,37.5,34.4,26,2.1,28.1
2022,301,Greeneville,ELA,3rd through 5th,All Students,582,95,229,206,52,16.4,39.3,35.4,8.9,44.3
2022,301,Greeneville,ELA,3rd through 5th,Black/Hispanic/Native American,116,26,42,40,8,22.4,36.2,34.5,6.9,41.4
2022,301,Greeneville,ELA,3rd through 5th,Economically Disadvantaged,166,37,81,40,8,22.3,48.8,24.1,4.8,28.9
2022,301,Greeneville,ELA,3rd through 5th,English Learners with Transitional 1-4,23,7,9,6,1,30.5,39.1,26.1,4.3,30.4
2022,301,Greeneville,ELA,3rd through 5th,Students with Disabilities,97,45,43,6,3,46.4,44.3,6.2,3.1,9.3
2022,301,Greeneville,ELA,3rd through 5th,Super Subgroup,282,71,125,72,14,25.2,44.3,25.5,5,30.5
2022,301,Greeneville,ELA,3rd through 8th,All Students,1208,214,501,397,96,17.7,41.5,32.9,7.9,40.8
2022,301,Greeneville,ELA,3rd through 8th,Black/Hispanic/Native American,260,70,104,73,13,26.9,40,28.1,5,33.1
2022,301,Greeneville,ELA,3rd through 8th,Economically Disadvantaged,332,91,157,72,12,27.4,47.3,21.7,3.6,25.3
2022,301,Greeneville,ELA,3rd through 8th,English Learners with Transitional 1-4,54,21,25,7,1,38.8,46.3,13,1.9,14.8
2022,301,Greeneville,ELA,3rd through 8th,Students with Disabilities,178,95,68,10,5,53.4,38.2,5.6,2.8,8.4
2022,301,Greeneville,ELA,3rd through 8th,Super Subgroup,568,161,251,132,24,28.4,44.2,23.2,4.2,27.5
2022,301,Greeneville,ELA,6th through 8th,All Students,626,119,272,191,44,19,43.5,30.5,7,37.5
2022,301,Greeneville,ELA,6th through 8th,Black/Hispanic/Native American,144,44,62,33,5,30.5,43.1,22.9,3.5,26.4
2022,301,Greeneville,ELA,6th through 8th,Economically Disadvantaged,166,54,76,32,4,32.5,45.8,19.3,2.4,21.7
2022,301,Greeneville,ELA,6th through 8th,English Learners with Transitional 1-4,31,**,**,**,**,**,**,**,**,3.2
2022,301,Greeneville,ELA,6th through 8th,Students with Disabilities,81,50,25,4,2,61.7,30.9,4.9,2.5,7.4
2022,301,Greeneville,ELA,6th through 8th,Super Subgroup,286,90,126,60,10,31.4,44.1,21,3.5,24.5
2022,301,Greeneville,HS English,9th through 12th,All Students,454,31,189,191,43,6.8,41.6,42.1,9.5,51.5
2022,301,Greeneville,HS English,9th through 12th,Black/Hispanic/Native American,83,11,39,30,3,13.3,47,36.1,3.6,39.8
2022,301,Greeneville,HS English,9th through 12th,Economically Disadvantaged,98,15,48,28,7,15.3,49,28.6,7.1,35.7
2022,301,Greeneville,HS English,9th through 12th,English Learners with Transitional 1-4,2,*,*,*,*,*,*,*,*,*
2022,301,Greeneville,HS English,9th through 12th,Students with Disabilities,37,**,**,**,**,**,**,**,**,8.1
2022,301,Greeneville,HS English,9th through 12th,Super Subgroup,168,26,79,53,10,15.5,47,31.5,6,37.5
2022,301,Greeneville,HS Math,9th through 12th,All Students,648,204,174,175,95,31.4,26.9,27,14.7,41.7
2022,301,Greeneville,HS Math,9th through 12th,Black/Hispanic/Native American,123,57,35,23,8,46.3,28.5,18.7,6.5,25.2
2022,301,Greeneville,HS Math,9th through 12th,Economically Disadvantaged,135,62,42,28,3,46,31.1,20.7,2.2,23
2022,301,Greeneville,HS Math,9th through 12th,English Learners with Transitional 1-4,14,**,**,**,**,**,**,**,**,**
2022,301,Greeneville,HS Math,9th through 12th,Students with Disabilities,41,31,4,4,2,75.5,9.8,9.8,4.9,14.6
2022,301,Greeneville,HS Math,9th through 12th,Super Subgroup,243,114,68,50,11,46.9,28,20.6,4.5,25.1
2022,301,Greeneville,Math,3rd through 5th,All Students,579,140,236,151,52,24.1,40.8,26.1,9,35.1
2022,301,Greeneville,Math,3rd through 5th,Black/Hispanic/Native American,115,37,52,21,5,32.2,45.2,18.3,4.3,22.6
2022,301,Greeneville,Math,3rd through 5th,Economically Disadvantaged,166,64,63,35,4,38.5,38,21.1,2.4,23.5
2022,301,Greeneville,Math,3rd through 5th,English Learners with Transitional 1-4,23,**,**,**,**,**,**,**,**,8.7
2022,301,Greeneville,Math,3rd through 5th,Students with Disabilities,97,60,26,10,1,61.9,26.8,10.3,1,11.3
2022,301,Greeneville,Math,3rd through 5th,Super Subgroup,281,106,114,51,10,37.7,40.6,18.1,3.6,21.7
2022,301,Greeneville,Math,3rd through 8th,All Students,1206,318,462,319,107,26.3,38.3,26.5,8.9,35.3
2022,301,Greeneville,Math,3rd through 8th,Black/Hispanic/Native American,260,99,105,46,10,38.1,40.4,17.7,3.8,21.5
2022,301,Greeneville,Math,3rd through 8th,Economically Disadvantaged,330,147,119,58,6,44.5,36.1,17.6,1.8,19.4
2022,301,Greeneville,Math,3rd through 8th,English Learners with Transitional 1-4,54,25,26,1,2,46.3,48.1,1.9,3.7,5.6
2022,301,Greeneville,Math,3rd through 8th,Students with Disabilities,178,119,41,15,3,66.9,23,8.4,1.7,10.1
2022,301,Greeneville,Math,3rd through 8th,Super Subgroup,567,235,216,98,18,41.4,38.1,17.3,3.2,20.5
2022,301,Greeneville,Math,6th through 8th,All Students,627,178,226,168,55,28.4,36,26.8,8.8,35.6
2022,301,Greeneville,Math,6th through 8th,Black/Hispanic/Native American,145,62,53,25,5,42.8,36.6,17.2,3.4,20.7
2022,301,Greeneville,Math,6th through 8th,Economically Disadvantaged,164,83,56,23,2,50.7,34.1,14,1.2,15.2
2022,301,Greeneville,Math,6th through 8th,English Learners with Transitional 1-4,31,**,**,**,**,**,**,**,**,3.2
2022,301,Greeneville,Math,6th through 8th,Students with Disabilities,81,59,15,5,2,72.8,18.5,6.2,2.5,8.6
2022,301,Greeneville,Math,6th through 8th,Super Subgroup,286,129,102,47,8,45.1,35.7,16.4,2.8,19.2
2022,301,Greeneville,Science,3rd through 5th,All Students,578,61,184,256,77,10.6,31.8,44.3,13.3,57.6
2022,301,Greeneville,Science,3rd through 5th,Black/Hispanic/Native American,113,17,47,46,3,15,41.6,40.7,2.7,43.4
2022,301,Greeneville,Science,3rd through 5th,Economically Disadvantaged,164,32,65,56,11,19.6,39.6,34.1,6.7,40.9
2022,301,Greeneville,Science,3rd through 5th,English Learners with Transitional 1-4,23,3,12,7,1,13.1,52.2,30.4,4.3,34.8
2022,301,Greeneville,Science,3rd through 5th,Students with Disabilities,97,33,39,20,5,34,40.2,20.6,5.2,25.8
2022,301,Greeneville,Science,3rd through 5th,Super Subgroup,279,51,113,97,18,18.2,40.5,34.8,6.5,41.2
2022,301,Greeneville,Science,3rd through 8th,All Students,1203,165,418,503,117,13.8,34.7,41.8,9.7,51.5
2022,301,Greeneville,Science,3rd through 8th,Black/Hispanic/Native American,258,61,108,80,9,23.6,41.9,31,3.5,34.5
2022,301,Greeneville,Science,3rd through 8th,Economically Disadvantaged,327,84,127,102,14,25.7,38.8,31.2,4.3,35.5
2022,301,Greeneville,Science,3rd through 8th,English Learners with Transitional 1-4,54,18,24,11,1,33.3,44.4,20.4,1.9,22.2
2022,301,Greeneville,Science,3rd through 8th,Students with Disabilities,176,75,62,30,9,42.7,35.2,17,5.1,22.2
2022,301,Greeneville,Science,3rd through 8th,Super Subgroup,562,131,226,176,29,23.3,40.2,31.3,5.2,36.5
2022,301,Greeneville,Science,6th through 8th,All Students,625,104,234,247,40,16.7,37.4,39.5,6.4,45.9
2022,301,Greeneville,Science,6th through 8th,Black/Hispanic/Native American,145,44,61,34,6,30.4,42.1,23.4,4.1,27.6
2022,301,Greeneville,Science,6th through 8th,Economically Disadvantaged,163,52,62,46,3,32,38,28.2,1.8,30.1
2022,301,Greeneville,Science,6th through 8th,English Learners with Transitional 1-4,31,**,**,**,**,**,**,**,**,12.9
2022,301,Greeneville,Science,6th through 8th,Students with Disabilities,79,42,23,10,4,53.1,29.1,12.7,5.1,17.7
2022,301,Greeneville,Science,6th through 8th,Super Subgroup,283,80,113,79,11,28.3,39.9,27.9,3.9,31.8
2022,301,Greeneville,Social Studies,3rd through 8th,All Students,619,121,211,241,46,19.6,34.1,38.9,7.4,46.4
2022,301,Greeneville,Social Studies,3rd through 8th,Black/Hispanic/Native American,142,44,48,44,6,31,33.8,31,4.2,35.2
2022,301,Greeneville,Social Studies,3rd through 8th,Economically Disadvantaged,158,55,56,45,2,34.8,35.4,28.5,1.3,29.7
2022,301,Greeneville,Social Studies,3rd through 8th,English Learners with Transitional 1-4,31,**,**,**,**,**,**,**,**,12.9
2022,301,Greeneville,Social Studies,3rd through 8th,Students with Disabilities,75,40,18,15,2,53.3,24,20,2.7,22.7
2022,301,Greeneville,Social Studies,3rd through 8th,Super Subgroup,277,83,95,91,8,29.9,34.3,32.9,2.9,35.7
2022,301,Greeneville,Social Studies,6th through 8th,All Students,619,121,211,241,46,19.6,34.1,38.9,7.4,46.4
2022,301,Greeneville,Social Studies,6th through 8th,Black/Hispanic/Native American,142,44,48,44,6,31,33.8,31,4.2,35.2
2022,301,Greeneville,Social Studies,6th through 8th,Economically Disadvantaged,158,55,56,45,2,34.8,35.4,28.5,1.3,29.7
2022,301,Greeneville,Social Studies,6th through 8th,English Learners with Transitional 1-4,31,**,**,**,**,**,**,**,**,12.9
2022,301,Greeneville,Social Studies,6th through 8th,Students with Disabilities,75,40,18,15,2,53.3,24,20,2.7,22.7
2022,301,Greeneville,Social Studies,6th through 8th,Super Subgroup,277,83,95,91,8,29.9,34.3,32.9,2.9,35.7
2022,301,Greeneville,US History,9th through 12th,All Students,194,13,47,82,52,6.7,24.2,42.3,26.8,69.1
2022,301,Greeneville,US History,9th through 12th,Black/Hispanic/Native American,39,3,13,18,5,7.7,33.3,46.2,12.8,59
2022,301,Greeneville,US History,9th through 12th,Economically Disadvantaged,42,3,17,15,7,7.1,40.5,35.7,16.7,52.4
2022,301,Greeneville,US History,9th through 12th,English Learners with Transitional 1-4,5,*,*,*,*,*,*,*,*,*
2022,301,Greeneville,US History,9th through 12th,Students with Disabilities,23,7,8,7,1,30.5,34.8,30.4,4.3,34.8
2022,301,Greeneville,US History,9th through 12th,Super Subgroup,84,11,29,33,11,13.1,34.5,39.3,13.1,52.4
2022,310,Grundy County,Biology I,9th through 12th,All Students,152,55,60,35,2,36.2,39.5,23,1.3,24.3
2022,310,Grundy County,Biology I,9th through 12th,Black/Hispanic/Native American,2,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Biology I,9th through 12th,Economically Disadvantaged,39,**,**,**,**,**,**,**,**,12.8
2022,310,Grundy County,Biology I,9th through 12th,Students with Disabilities,13,**,**,**,**,**,**,**,**,**
2022,310,Grundy County,Biology I,9th through 12th,Super Subgroup,50,**,**,**,**,**,**,**,**,12
2022,310,Grundy County,ELA,3rd through 5th,All Students,359,93,151,90,25,25.8,42.1,25.1,7,32
2022,310,Grundy County,ELA,3rd through 5th,Black/Hispanic/Native American,2,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,ELA,3rd through 5th,Economically Disadvantaged,119,38,46,31,4,31.8,38.7,26.1,3.4,29.4
2022,310,Grundy County,ELA,3rd through 5th,English Learners with Transitional 1-4,1,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,ELA,3rd through 5th,Students with Disabilities,66,41,19,5,1,62.1,28.8,7.6,1.5,9.1
2022,310,Grundy County,ELA,3rd through 5th,Super Subgroup,162,63,58,36,5,38.9,35.8,22.2,3.1,25.3
2022,310,Grundy County,ELA,3rd through 8th,All Students,750,210,342,164,34,28,45.6,21.9,4.5,26.4
2022,310,Grundy County,ELA,3rd through 8th,Black/Hispanic/Native American,11,**,**,**,**,**,**,**,**,9.1
2022,310,Grundy County,ELA,3rd through 8th,Economically Disadvantaged,247,89,105,47,6,36.1,42.5,19,2.4,21.5
2022,310,Grundy County,ELA,3rd through 8th,English Learners with Transitional 1-4,6,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,ELA,3rd through 8th,Students with Disabilities,119,**,**,**,**,**,**,**,**,6.7
2022,310,Grundy County,ELA,3rd through 8th,Super Subgroup,328,134,135,52,7,40.8,41.2,15.9,2.1,18
2022,310,Grundy County,ELA,6th through 8th,All Students,391,117,191,74,9,30,48.8,18.9,2.3,21.2
2022,310,Grundy County,ELA,6th through 8th,Black/Hispanic/Native American,9,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,ELA,6th through 8th,Economically Disadvantaged,128,51,59,16,2,39.8,46.1,12.5,1.6,14.1
2022,310,Grundy County,ELA,6th through 8th,English Learners with Transitional 1-4,5,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,ELA,6th through 8th,Students with Disabilities,53,**,**,**,**,**,**,**,**,3.8
2022,310,Grundy County,ELA,6th through 8th,Super Subgroup,166,71,77,16,2,42.8,46.4,9.6,1.2,10.8
2022,310,Grundy County,HS English,9th through 12th,All Students,295,36,172,76,11,12.2,58.3,25.8,3.7,29.5
2022,310,Grundy County,HS English,9th through 12th,Black/Hispanic/Native American,3,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,HS English,9th through 12th,Economically Disadvantaged,88,20,54,13,1,22.7,61.4,14.8,1.1,15.9
2022,310,Grundy County,HS English,9th through 12th,English Learners with Transitional 1-4,3,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,HS English,9th through 12th,Students with Disabilities,27,**,**,**,**,**,**,**,**,**
2022,310,Grundy County,HS English,9th through 12th,Super Subgroup,103,28,61,13,1,27.2,59.2,12.6,1,13.6
2022,310,Grundy County,HS Math,9th through 12th,All Students,406,250,114,38,4,61.5,28.1,9.4,1,10.3
2022,310,Grundy County,HS Math,9th through 12th,Black/Hispanic/Native American,5,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,HS Math,9th through 12th,Economically Disadvantaged,108,**,**,**,**,**,**,**,**,4.6
2022,310,Grundy County,HS Math,9th through 12th,English Learners with Transitional 1-4,3,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,HS Math,9th through 12th,Students with Disabilities,21,**,**,**,**,**,**,**,**,**
2022,310,Grundy County,HS Math,9th through 12th,Super Subgroup,124,**,**,**,**,**,**,**,**,4
2022,310,Grundy County,Math,3rd through 5th,All Students,360,115,126,89,30,32,35,24.7,8.3,33.1
2022,310,Grundy County,Math,3rd through 5th,Black/Hispanic/Native American,2,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Math,3rd through 5th,Economically Disadvantaged,119,48,42,22,7,40.3,35.3,18.5,5.9,24.4
2022,310,Grundy County,Math,3rd through 5th,English Learners with Transitional 1-4,1,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Math,3rd through 5th,Students with Disabilities,67,45,16,5,1,67.1,23.9,7.5,1.5,9
2022,310,Grundy County,Math,3rd through 5th,Super Subgroup,163,74,55,26,8,45.4,33.7,16,4.9,20.9
2022,310,Grundy County,Math,3rd through 8th,All Students,751,243,300,159,49,32.4,39.9,21.2,6.5,27.7
2022,310,Grundy County,Math,3rd through 8th,Black/Hispanic/Native American,11,**,**,**,**,**,**,**,**,18.2
2022,310,Grundy County,Math,3rd through 8th,Economically Disadvantaged,247,100,94,41,12,40.4,38.1,16.6,4.9,21.5
2022,310,Grundy County,Math,3rd through 8th,English Learners with Transitional 1-4,6,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Math,3rd through 8th,Students with Disabilities,120,**,**,**,**,**,**,**,**,5
2022,310,Grundy County,Math,3rd through 8th,Super Subgroup,329,149,120,47,13,45.2,36.5,14.3,4,18.2
2022,310,Grundy County,Math,6th through 8th,All Students,391,128,174,70,19,32.7,44.5,17.9,4.9,22.8
2022,310,Grundy County,Math,6th through 8th,Black/Hispanic/Native American,9,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Math,6th through 8th,Economically Disadvantaged,128,52,52,19,5,40.7,40.6,14.8,3.9,18.8
2022,310,Grundy County,Math,6th through 8th,English Learners with Transitional 1-4,5,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Math,6th through 8th,Students with Disabilities,53,**,**,**,**,**,**,**,**,**
2022,310,Grundy County,Math,6th through 8th,Super Subgroup,166,75,65,21,5,45.1,39.2,12.7,3,15.7
2022,310,Grundy County,Science,3rd through 5th,All Students,360,72,146,123,19,19.9,40.6,34.2,5.3,39.4
2022,310,Grundy County,Science,3rd through 5th,Black/Hispanic/Native American,2,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Science,3rd through 5th,Economically Disadvantaged,119,28,50,37,4,23.5,42,31.1,3.4,34.5
2022,310,Grundy County,Science,3rd through 5th,English Learners with Transitional 1-4,1,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Science,3rd through 5th,Students with Disabilities,67,27,27,12,1,40.3,40.3,17.9,1.5,19.4
2022,310,Grundy County,Science,3rd through 5th,Super Subgroup,163,44,68,46,5,27,41.7,28.2,3.1,31.3
2022,310,Grundy County,Science,3rd through 8th,All Students,751,177,326,226,22,23.6,43.4,30.1,2.9,33
2022,310,Grundy County,Science,3rd through 8th,Black/Hispanic/Native American,11,**,**,**,**,**,**,**,**,**
2022,310,Grundy County,Science,3rd through 8th,Economically Disadvantaged,247,70,110,63,4,28.4,44.5,25.5,1.6,27.1
2022,310,Grundy County,Science,3rd through 8th,English Learners with Transitional 1-4,6,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Science,3rd through 8th,Students with Disabilities,120,**,**,**,**,**,**,**,**,12.5
2022,310,Grundy County,Science,3rd through 8th,Super Subgroup,329,101,151,72,5,30.7,45.9,21.9,1.5,23.4
2022,310,Grundy County,Science,6th through 8th,All Students,391,**,**,**,**,**,**,**,**,27.1
2022,310,Grundy County,Science,6th through 8th,Black/Hispanic/Native American,9,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Science,6th through 8th,Economically Disadvantaged,128,**,**,**,**,**,**,**,**,20.3
2022,310,Grundy County,Science,6th through 8th,English Learners with Transitional 1-4,5,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Science,6th through 8th,Students with Disabilities,53,**,**,**,**,**,**,**,**,3.8
2022,310,Grundy County,Science,6th through 8th,Super Subgroup,166,**,**,**,**,**,**,**,**,15.7
2022,310,Grundy County,Social Studies,3rd through 8th,All Students,391,136,154,90,11,34.8,39.4,23,2.8,25.8
2022,310,Grundy County,Social Studies,3rd through 8th,Black/Hispanic/Native American,9,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Social Studies,3rd through 8th,Economically Disadvantaged,128,**,**,**,**,**,**,**,**,18.8
2022,310,Grundy County,Social Studies,3rd through 8th,English Learners with Transitional 1-4,5,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Social Studies,3rd through 8th,Students with Disabilities,53,**,**,**,**,**,**,**,**,5.7
2022,310,Grundy County,Social Studies,3rd through 8th,Super Subgroup,166,**,**,**,**,**,**,**,**,16.3
2022,310,Grundy County,Social Studies,6th through 8th,All Students,391,136,154,90,11,34.8,39.4,23,2.8,25.8
2022,310,Grundy County,Social Studies,6th through 8th,Black/Hispanic/Native American,9,*,*,*,*,*,*,*,*,*
2022,310,Grundy County,Social Studies,6th through 8th,Economically Disadvantaged,128,**,**,**,**,**,**,**,**,18.8
2022,310,Grundy County,Social Studies,6th through 8th,English Learners with Transitional 1-4,5,*,*,*,*,*,*,*,*,*
